Code Status For :500,521,522,523,524,525,526,527,528,529,533,544,566,577,588	File Updated :03/07/2023
NPA	NXX	Use	OCN 	Company                                                     
526	851	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	852	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	853	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	854	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	855	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	856	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	857	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	858	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	859	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	860	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	861	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	862	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	863	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	864	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	865	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	866	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	867	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	868	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	869	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	870	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	871	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	872	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	873	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	874	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	875	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	876	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	877	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	878	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	879	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	880	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	881	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	882	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	883	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	884	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	885	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	886	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	887	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	888	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	889	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	890	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	891	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	892	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	893	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	894	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	895	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	896	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	897	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	898	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	899	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	900	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	901	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	902	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	903	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	904	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	905	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	906	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	907	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	908	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	909	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	910	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	911	UA	    	                                                            
526	912	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	913	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	914	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	915	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	916	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	917	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	918	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	919	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	920	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	921	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	922	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	923	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	924	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	925	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	926	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	927	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	928	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	929	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	930	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	931	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	932	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	933	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	934	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	935	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	936	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	937	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	938	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	939	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	940	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	941	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	942	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	943	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	944	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	945	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	946	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	947	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	948	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	949	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	950	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	951	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	952	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	953	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	954	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	955	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	956	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	957	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	958	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	959	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	960	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	961	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	962	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	963	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	964	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	965	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	966	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	967	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
526	968	AS	099G	T-MOBILE LICENSE LLC                                        
526	969	AS	099G	T-MOBILE LICENSE LLC                                        
526	970	AS	099G	T-MOBILE LICENSE LLC                                        
526	971	AS	099G	T-MOBILE LICENSE LLC                                        
526	972	AS	099G	T-MOBILE LICENSE LLC                                        
526	973	AS	099G	T-MOBILE LICENSE LLC                                        
526	974	AS	099G	T-MOBILE LICENSE LLC                                        
526	975	AS	099G	T-MOBILE LICENSE LLC                                        
526	976	AS	099G	T-MOBILE LICENSE LLC                                        
526	977	AS	099G	T-MOBILE LICENSE LLC                                        
526	978	AS	099G	T-MOBILE LICENSE LLC                                        
526	979	AS	099G	T-MOBILE LICENSE LLC                                        
526	980	AS	099G	T-MOBILE LICENSE LLC                                        
526	981	AS	099G	T-MOBILE LICENSE LLC                                        
526	982	AS	099G	T-MOBILE LICENSE LLC                                        
526	983	AS	099G	T-MOBILE LICENSE LLC                                        
526	984	AS	099G	T-MOBILE LICENSE LLC                                        
526	985	AS	099G	T-MOBILE LICENSE LLC                                        
526	986	AS	099G	T-MOBILE LICENSE LLC                                        
526	987	AS	099G	T-MOBILE LICENSE LLC                                        
526	988	AS	099G	T-MOBILE LICENSE LLC                                        
526	989	AS	099G	T-MOBILE LICENSE LLC                                        
526	990	AS	099G	T-MOBILE LICENSE LLC                                        
526	991	AS	099G	T-MOBILE LICENSE LLC                                        
526	992	AS	099G	T-MOBILE LICENSE LLC                                        
526	993	AS	099G	T-MOBILE LICENSE LLC                                        
526	994	AS	099G	T-MOBILE LICENSE LLC                                        
526	995	AS	099G	T-MOBILE LICENSE LLC                                        
526	996	AS	099G	T-MOBILE LICENSE LLC                                        
526	997	AS	099G	T-MOBILE LICENSE LLC                                        
526	998	AS	099G	T-MOBILE LICENSE LLC                                        
526	999	AS	099G	T-MOBILE LICENSE LLC                                        
527	200	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	201	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	202	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	203	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	204	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	205	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	206	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	207	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	208	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	209	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	210	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	211	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	212	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	213	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	214	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	215	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	216	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	217	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	218	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	219	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	220	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	221	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	222	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	223	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	224	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	225	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	226	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	227	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	228	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	229	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	230	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	231	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	232	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	233	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	234	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	235	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	236	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	237	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	238	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	239	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	240	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	241	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	242	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	243	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	244	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	245	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	246	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	247	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	248	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	249	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	250	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	251	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	252	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	253	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	254	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	255	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	256	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	257	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	258	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	259	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	260	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	261	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	262	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	263	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	264	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	265	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	266	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	267	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	268	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	269	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	270	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	271	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	272	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	273	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	274	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	275	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	276	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	277	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	278	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	279	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	280	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	281	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	282	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	283	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	284	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	285	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	286	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	287	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	288	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	289	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	290	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	291	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	292	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	293	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	294	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	295	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	296	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	297	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	298	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	299	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	300	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	301	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	302	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	303	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	304	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	305	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	306	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	307	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	308	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	309	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	310	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	311	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	312	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	313	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	314	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	315	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	316	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	317	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	318	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	319	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	320	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	321	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	322	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	323	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	324	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	325	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	326	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	327	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	328	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	329	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	330	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	331	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	332	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	333	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	334	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	335	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	336	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	337	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	338	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	339	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	340	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	341	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	342	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	343	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	344	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	345	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	346	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	347	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	348	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	349	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	350	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	351	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	352	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	353	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	354	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	355	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	356	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	357	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	358	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	359	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	360	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	361	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	362	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	363	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	364	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	365	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	366	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	367	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	368	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	369	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	370	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	371	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	372	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	373	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	374	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	375	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	376	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	377	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	378	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	379	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	380	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	381	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	382	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	383	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	384	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	385	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	386	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	387	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	388	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	389	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	390	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	391	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	392	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	393	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	394	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	395	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	396	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	397	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	398	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	399	AS	099G	T-MOBILE LICENSE LLC                                        
527	400	AS	099G	T-MOBILE LICENSE LLC                                        
527	401	AS	099G	T-MOBILE LICENSE LLC                                        
527	402	AS	099G	T-MOBILE LICENSE LLC                                        
527	403	AS	099G	T-MOBILE LICENSE LLC                                        
527	404	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	405	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	406	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	407	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	408	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	409	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	410	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	411	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	412	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	413	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	414	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	415	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	416	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	417	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
